Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
12708,IL,Regional Electric Vehicle (REV) Midwest Plan,"Illinois joined Indiana, Michigan, Minnesota, and Wisconsin (Signatory
States) in signing the REV Midwest [memorandum of
understanding](https://www.michigan.gov/documents/leo/REV_Midwest_MOU_master_737026_7.pdf)
(MOU) to accelerate vehicle electrification in the Midwest. Signatory
States are committed to:

-   Accelerate medium- and heavy-duty fleet electrification;
-   Collaborate on regional electric vehicle (EV) charging station
    siting and deployment analyses with a focus on commercial routes;
-   Standardize regulations, messaging, and customer experience related
    to electric vehicles (EVs) across state lines;
-   Evaluate opportunities for workforce development;
-   Identify historically disadvantaged communities for equitable EV
    charging station development and EV adoption; and,
-   Educate consumers and fleet owners to raise EV awareness, reduce
    range anxiety, and increase EV adoption.

The Signatory States maintain a coordination group composed of senior
leadership from each state who meet and report on the above actions. For
more information, see the REV Midwest [Partnership
Announcement](https://www.michigan.gov/whitmer/0,9309,7-387-90499_90640-569470--,00.html).
",2021-09-30 00:00:00 UTC,,false,65,Laws and Regulations,"",2021-11-12 18:38:50 UTC,,,,"",ELEC|PHEV,"",REQ|OTHER,STATION|MAN|GOV|OTHER,"",enacted,2021-09-30
12709,IN,Regional Electric Vehicle (REV) Midwest Plan,"Indiana joined Illinois, Michigan, Minnesota, and Wisconsin (Signatory
States) in signing the REV Midwest [memorandum of
understanding](https://www.michigan.gov/documents/leo/REV_Midwest_MOU_master_737026_7.pdf)
(MOU) to accelerate vehicle electrification in the Midwest. Signatory
States are committed to:

-   Accelerate medium- and heavy-duty fleet electrification;
-   Collaborate on regional electric vehicle (EV) charger siting and
    deployment analyses with a focus on commercial routes;
-   Standardize regulations, messaging, and customer experience related
    to EVs across state lines;
-   Evaluate opportunities for workforce development;
-   Identify historically underserved communities for equitable EV
    charger development and EV adoption; and,
-   Educate consumers and fleet owners to raise EV awareness, reduce
    range anxiety, and increase EV adoption.

The Signatory States maintain a coordination group composed of senior
leadership from each state who meet and report on the above actions. For
more information, see the REV Midwest [Partnership
Announcement](https://www.michigan.gov/whitmer/0,9309,7-387-90499_90640-569470--,00.html).
",2021-09-30 00:00:00 UTC,,false,80,Laws and Regulations,"",2021-11-12 18:40:52 UTC,,,,"",ELEC|PHEV,"",REQ|OTHER,STATION|MAN|GOV|OTHER,"",enacted,2021-09-30
12710,MN,Regional Electric Vehicle (REV) Midwest Plan,"Minnesota joined Illinois, Indiana, Michigan, and Wisconsin (Signatory
States) in signing the REV Midwest [memorandum of
understanding](https://www.michigan.gov/documents/leo/REV_Midwest_MOU_master_737026_7.pdf)
(MOU) to accelerate vehicle electrification in the Midwest. Signatory
States are committed to:

-   Accelerate medium- and heavy-duty fleet electrification;
-   Collaborate on regional electric vehicle (EV) charger siting and
    deployment analyses with a focus on commercial routes;
-   Standardize regulations, messaging, and customer experience related
    to EVs across state lines;
-   Evaluate opportunities for workforce development;
-   Identify historically disadvantaged communities for equitable EV
    charger development and EV adoption; and,
-   Educate consumers and fleet owners to raise EV awareness, reduce
    range anxiety, and increase EV adoption.

The Signatory States maintain a coordination group composed of senior
leadership from each state who meet and report on the above actions. For
more information, see the REV Midwest [Partnership
Announcement](https://www.michigan.gov/whitmer/0,9309,7-387-90499_90640-569470--,00.html).
",2021-09-30 00:00:00 UTC,,false,45,Laws and Regulations,"",2021-11-12 18:42:52 UTC,,,,"",ELEC|PHEV,"",REQ|OTHER,STATION|MAN|GOV|OTHER,"",enacted,2021-09-30
12711,WI,Regional Electric Vehicle (REV) Midwest Plan,"Wisconsin joined Illinois, Indiana, Michigan, and Minnesota (Signatory
States) in signing the REV Midwest [memorandum of
understanding](https://www.michigan.gov/documents/leo/REV_Midwest_MOU_master_737026_7.pdf)
(MOU) to accelerate vehicle electrification in the Midwest. Signatory
States are committed to:

-   Accelerate medium- and heavy-duty fleet electrification;
-   Collaborate on regional electric vehicle (EV) charging station
    siting and deployment analyses with a focus on commercial routes;
-   Standardize regulations, messaging, and customer experience related
    to electric vehicles (EVs) across state lines;
-   Evaluate opportunities for workforce development;
-   Identify historically disadvantaged communities for equitable EV
    charging station development and EV adoption; and,
-   Educate consumers and fleet owners to raise EV awareness, reduce
    range anxiety, and increase EV adoption.

The Signatory States maintain a coordination group composed of senior
leadership from each state who meet and report on the above actions. For
more information, see the REV Midwest [Partnership
Announcement](https://www.michigan.gov/whitmer/0,9309,7-387-90499_90640-569470--,00.html).
",2021-09-30 00:00:00 UTC,,false,35,Laws and Regulations,"",2021-11-12 18:44:02 UTC,,,,"",ELEC|PHEV,"",REQ|OTHER,STATION|MAN|GOV|OTHER,"",enacted,2021-09-30
12714,SC,Public Utility Definition,"An entity that operates an electric vehicle (EV) charger is not
considered a public utility. Electricity must be procured from
authorized electric utility, and the EV chargers must be immobile.

(Reference [South Carolina Code of Laws 58-27-1060](https://www.scstatehouse.gov/code/statmast.php))",,,false,110,Laws and Regulations,"",2021-11-12 20:24:55 UTC,,,,"",ELEC|PHEV,"",UTILITY,STATION,https://www.scstatehouse.gov/code/statmast.php,,
12715,IL,Zero-Emission Vehicles (ZEV) Deployment Support,"The Illinois Department of Central Management Services (CMS) must
establish a State Fleet Working Group (Group) to develop and implement a
ZEV procurement program for state agencies. The Group must propose
standard procedures, identify external funding, evaluate financing and
infrastructure needs, and develop a guide to assist agencies in electric
vehicle fleet management. Additionally, CMS must develop a plan to
install electric vehicle supply equipment on state property for visitor,
employee, and state fleet use. The plan must use funding from the
[Rebuild Illinois Capital
Plan](https://illinoisepi.org/rebuild-illinois/overview/) where
feasible.

(Reference [Executive Order 8, 2021](https://www.illinois.gov/government/executive-orders.html))",2021-04-22 00:00:00 UTC,,false,185,Laws and Regulations,"",2021-11-15 23:13:03 UTC,,,,"",ELEC,"",CCEINIT,GOV,https://www.illinois.gov/government/executive-orders.html,enacted,2021-04-22
12725,CA,Zero-Emission Vehicle (ZEV) Requirements for Transportation Network Companies (TNC),"The California Air Resource Board (CARB) and the California Public
Utilities Commission must develop and implement new requirements for
reducing the greenhouse gas emissions (GHGs) from TNCs. By January 1,
2021, CARB must adopt annual goals requiring TNCs to phase in ZEVs by
2023 and achieving at least 90% of the miles driven by TNCs by ZEVs by
2030. By January 1, 2022, each TNC must develop a GHG emission reduction
plan. For more information, see the [California Clean Miles
Standard](https://ww2.arb.ca.gov/our-work/programs/clean-miles-standard/about)
website.

(Reference [California Health and Safety Code 44274.4](http://www.oal.ca.gov/) and [California Public Utilities Code Section 5431 and 5450](http://leginfo.legislature.ca.gov/faces/home.xhtml))",2019-01-01 00:00:00 UTC,,false,70,Laws and Regulations,"",2021-11-16 01:11:00 UTC,,,,"",ELEC|HY|PHEV,"",REQ,GOV,http://www.oal.ca.gov/|http://leginfo.legislature.ca.gov/faces/home.xhtml,enacted,2019-01-01
12726,CA,Electric Vehicle (EV) Charging Station Certification and Training Requirements,"All EV charging stations funded or authorized by the California Public
Utilities Commission (CPUC), the California Energy Commission (CEC), or
the state board, must be installed by a licensed contractor. At least
one electrician on each installation must hold an [Electric Vehicle
Infrastructure Training Program](https://evitp.org/) (EVITP)
certification.

The CEC and CPUC must conduct joint public
[workshops](https://www.energy.ca.gov/event/workshop/2021-04/joint-workshop-california-energy-commission-and-california-public-utilities)
to determine if the EVITP curriculum and testing should be supplemented
to ensure safe EV charging station installation. The EVITP must offer
courses in an online format that would remain available through December
31, 2024.

(Reference [California Public Utilities Code Section 740.20](http://leginfo.legislature.ca.gov/faces/home.xhtml))",2020-09-30 00:00:00 UTC,,false,80,Laws and Regulations,"",2021-11-16 01:19:23 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV|OTHER,https://leginfo.legislature.ca.gov/faces/home.xhtml|http://leginfo.legislature.ca.gov/faces/home.xhtml,enacted,2020-09-30
12729,CA,Utility Transportation Electrification Cost Recovery Regulations,"The California Public Utilities Commission must approve or modify
utility transportation electrification programs, including those that
deploy electric vehicle (EV) charging stations, through a reasonable
cost recovery mechanism that does not unfairly compete with nonutility
enterprises. At least 35% of the investments must be in underserved
communities.

Utilities must file a new tariff to design and deploy all electrical
distribution infrastructure on the utility side of the customer meter,
for all customers installing a separately metered, to be recovered as
other distribution infrastructure authorized on an ongoing basis in the
utility's general rate case of EV charging station.

(Reference [California Public Utilities Code 740.19](https://leginfo.legislature.ca.gov/faces/home.xhtml))",2021-09-30 00:00:00 UTC,,false,10,Laws and Regulations,"",2021-11-16 19:39:20 UTC,,,,"",ELEC|PHEV,"",OTHER,OTHER,https://leginfo.legislature.ca.gov/faces/home.xhtml,enacted,2021-09-30
12731,US,Electric Vehicle (EV) Charger Standards,"EV chargers funded under provisions outlined in 23 [U.S.
Code](https://www.govinfo.gov/) will be treated as [Federal-aid Highway
Program](https://www.fhwa.dot.gov/federal-aidessentials/federalaid.cfm)
projects. EV chargers installed using these funds are restricted to
those that implement non-proprietary charging connectors that meet
applicable industry standards and allow for open access payment methods
that are available to all members of the public to ensure secure,
convenient, and equal access to the EV chargers.

(Reference [Public Law 117-58](https://www.congress.gov/public-laws/117th-congress) and [23 U.S. Code 109](https://www.govinfo.gov/))",2021-11-15 00:00:00 UTC,,false,,Laws and Regulations,U.S. Department of Transportation,2021-11-29 21:03:56 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/,enacted,2021-11-15
12738,US,Truck Leasing Task Force,"The U.S. Department of Transportation Federal Motor Carrier Safety
Administration (FMCSA) Truck Leasing Task Force (TLTF) examines the
terms, conditions, and equitability of common truck leasing
arrangements, particularly as they impact owner-operators and trucking
businesses. TLTF provides written consensus concerning several aspects
of truck leasing agreements, including specific agreements available to
drayage drivers at ports relating to the Clean Truck Program or similar
programs that aim to decrease emissions from port operations. TLTF will
terminate 30 days after submitting findings and recommendations to
Congress. For more information, see the FMCSA
[TLTF](https://www.fmcsa.dot.gov/tltf) website.

(Reference [Public Law 117-58](https://www.congress.gov/public-laws/117th-congress))",2021-11-15 00:00:00 UTC,,false,,Laws and Regulations,U.S. Department of Transportation,2022-05-31 15:47:15 UTC,,,,"",ELEC|HY|NG,"",AIRQEMISSIONS,GOV,https://www.congress.gov/public-laws/117th-congress,enacted,2021-11-15
12739,US,Electric Vehicle Working Group (EVWG),"The Secretaries of Transportation and Energy jointly established an EVWG
to make recommendations regarding the development, adoption, and
integration of light-, medium-, and heavy-duty electric vehicles (EVs)
into the transportation and energy system of the United States. The EVWG
is comprised of 25 members from federal agencies, the automotive
industry, the energy industry, state and local governments, labor
organizations, and the property development industry. The EVWG will
produce three reports describing the status of EV adoption, including
barriers and opportunities to scale up EV adoption, and recommendations
for EV issues including EV charging station needs, manufacturing and
battery costs, EV adoption for low- and moderate-income individuals and
underserved communities, and EV charging station permitting and
regulatory issues. The first report must be submitted within 18 months
of the EVWG establishment, and the second and third reports each two
years thereafter. Based on the EVWG reports, the Secretaries of
Transportation and Energy must jointly develop, maintain, and update an
EV strategy that includes how the federal, state, and local governments,
and industry can establish quantitative transportation electrification
targets, overcome barriers, provide public EV education and awareness,
identify areas of opportunity in research and development to lower EV
cost and increase performance, and expand EV charging station
deployment. The Secretaries and the Working Group will use existing
federal resources such as the [Alternative Fuels Data
Center](https://afdc.energy.gov/), the [Energy Efficient Mobility
Systems](https://www.energy.gov/eere/vehicles/energy-efficient-mobility-systems/)
program, and the [Clean Cities and Communities Coalition
Network](https://cleancities.energy.gov). The EVWG was established on
June 8, 2022, and will terminate upon the submission of the third and
final report. For more information, see the
[EVWG](https://driveelectric.gov/ev-working-group/) website.

(Reference [Public Law 117-58](https://www.congress.gov/public-laws/117th-congress) and [23 U.S. Code 151](https://www.govinfo.gov/))",2021-11-15 00:00:00 UTC,,false,,Laws and Regulations,U.S. Department of Transportation,2022-06-14 14:18:39 UTC,,,,"",AUTONOMOUS|ELEC|PHEV,"",CCEINIT|OTHER,GOV,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/,enacted,2021-11-15
